row_index,paper_id,interaction_id,field_name,raw_token,cleaned_token,resolution_method,is_ambiguous,ambiguity_count,confidence
2964,doi:10.1007/s10482-020-01429-y,int_520525dc22d19073,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2965,doi:10.1007/s10482-020-01429-y,int_f362dda1ce65faba,plant_host,leguminous,leguminous,no_match,False,0,0.00
2965,doi:10.1007/s10482-020-01429-y,int_f362dda1ce65faba,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2966,doi:10.1007/s10482-020-01429-y,int_6723a34ad1afd8f2,plant_host,leguminous,leguminous,no_match,False,0,0.00
2966,doi:10.1007/s10482-020-01429-y,int_6723a34ad1afd8f2,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2967,doi:10.1007/s10482-020-01429-y,int_bab1ee97783dbb81,plant_host,leguminous,leguminous,no_match,False,0,0.00
2967,doi:10.1007/s10482-020-01429-y,int_bab1ee97783dbb81,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2968,doi:10.1007/s10482-020-01429-y,int_dbce2d80a6447c16,plant_host,leguminous,leguminous,no_match,False,0,0.00
2968,doi:10.1007/s10482-020-01429-y,int_dbce2d80a6447c16,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2969,doi:10.1007/s10482-020-01429-y,int_0eb6def5eeb019fc,plant_host,leguminous,leguminous,no_match,False,0,0.00
2969,doi:10.1007/s10482-020-01429-y,int_0eb6def5eeb019fc,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2970,doi:10.1007/s10482-020-01429-y,int_0df25a4303b34813,plant_host,leguminous,leguminous,no_match,False,0,0.00
2970,doi:10.1007/s10482-020-01429-y,int_0df25a4303b34813,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2971,doi:10.1007/s10482-020-01429-y,int_4c026c961da9d9ad,plant_host,leguminous,leguminous,no_match,False,0,0.00
2971,doi:10.1007/s10482-020-01429-y,int_4c026c961da9d9ad,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2972,doi:10.1007/s10482-020-01429-y,int_a10e714a857fb92a,plant_host,leguminous,leguminous,no_match,False,0,0.00
2972,doi:10.1007/s10482-020-01429-y,int_a10e714a857fb92a,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2973,doi:10.1007/s10482-020-01429-y,int_09a636c7f6256df7,plant_host,leguminous,leguminous,no_match,False,0,0.00
2973,doi:10.1007/s10482-020-01429-y,int_09a636c7f6256df7,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2974,doi:10.1007/s10482-020-01429-y,int_026149df0284344b,plant_host,leguminous,leguminous,no_match,False,0,0.00
2974,doi:10.1007/s10482-020-01429-y,int_026149df0284344b,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2975,doi:10.1007/s10482-020-01429-y,int_2a584a417542e1ff,plant_host,leguminous,leguminous,no_match,False,0,0.00
2975,doi:10.1007/s10482-020-01429-y,int_2a584a417542e1ff,plant_host,non-leguminous plants,non-leguminous,no_match,False,0,0.00
2977,doi:10.3389/fchem.2020.00369,int_c837159cb551cfb9,fungal_taxon,ascomycetous,ascomycetous,no_match,False,0,0.00
2977,doi:10.3389/fchem.2020.00369,int_c837159cb551cfb9,fungal_taxon,basidiomycetous fungi,basidiomycetous,no_match,False,0,0.00
2978,doi:10.3389/fchem.2020.00369,int_6cc1eec33949ec32,fungal_taxon,lichens (symbiotic association of a fungus with a green alga or cyanobacterium),lichens,no_match,False,0,0.00
2981,doi:10.1007/s00203-020-01911-1,int_6f22505bfbffe7d8,fungal_taxon,(no fungus mentioned,no,no_match,False,0,0.00
2982,doi:10.1007/s00203-020-01911-1,int_49d628458ba65e86,fungal_taxon,only endophytic bacteria staphylococcus sp.),only endophytic,no_match,False,0,0.00
2983,doi:10.1016/j.biotechadv.2020.107569,int_cca1e6ace520a337,fungal_taxon,endophytic fungi,endophytic,descriptor_non_taxon,False,0,0.00
2984,doi:10.1016/bs.aambs.2020.01.003,int_18b44fb04f061fe2,fungal_taxon,phytopathogenic fungi,phytopathogenic,no_match,False,0,0.00
2985,doi:10.3389/fpls.2020.00491,int_4c8211d5187ac009,fungal_taxon,bell pepper endornavirus (bpev),bell pepper,no_match,False,0,0.00
2987,doi:10.1080/15592324.2020.1766851,int_84c0b3b10a5bdb50,fungal_taxon,no fungus detected,no,no_match,False,0,0.00
2989,doi:10.3390/jof6020059,int_60309b53746e0eb8,fungal_taxon,mycorrhizal fungi,mycorrhizal,no_match,False,0,0.00
2991,doi:10.1002/aps3.11334,int_50e364d64a60b85f,fungal_taxon,not specified (fungal surveys),not specified,empty,False,0,0.00
2991,doi:10.1002/aps3.11334,int_50e364d64a60b85f,plant_host,brazilian maize,brazilian maize,no_match,False,0,0.00
2992,doi:10.1139/cjm-2020-0041,int_24c7f501834310f4,fungal_taxon,not mentioned (endophytic bacteria),not mentioned,empty,False,0,0.00
2998,doi:10.1007/s00203-020-01882-3,int_7395ebabe83d088f,fungal_taxon,not specified in the text,not specified,empty,False,0,0.00
2999,doi:10.1186/s40168-020-00833-w,int_7ea020aa1cf5dfdf,fungal_taxon,not specified (microbiome composition),not specified,empty,False,0,0.00
3002,doi:10.1111/jam.14666,int_c1a313264a43cbf5,fungal_taxon,not specified (endophytic bacteria),not specified,empty,False,0,0.00
3003,doi:10.1111/ele.13502,int_812ce798097f5aff,fungal_taxon,arbuscular mycorrhizal fungi,arbuscular mycorrhizal,descriptor_non_taxon,False,0,0.00
3004,doi:10.3390/microorganisms8040537,int_9d7173f71f9c70e7,plant_host,not specified as a plant host,not specified,empty,False,0,0.00
3005,doi:10.3390/microorganisms8040537,int_435eb27b893a0164,plant_host,not specified as a plant host,not specified,empty,False,0,0.00
3006,doi:10.3390/microorganisms8040537,int_3653e54fc9f503a4,plant_host,not specified as a plant host,not specified,empty,False,0,0.00
3008,doi:10.1016/j.micres.2020.126467,int_1361ea312113c726,plant_host,olea europea (olive tree),olea europea,no_match,False,0,0.00
3009,doi:10.1007/s10529-020-02871-8,int_ceb8108955b307fd,plant_host,not_mentioned_specifically,not mentioned,empty,False,0,0.00
3010,doi:10.3390/microorganisms8030446,int_d40123e10c340470,fungal_taxon,not_specified_in_text,not specified,empty,False,0,0.00
3010,doi:10.3390/microorganisms8030446,int_d40123e10c340470,plant_host,not_specified_in_text,not specified,empty,False,0,0.00
3011,doi:10.1007/s00284-020-01972-x,int_7a8ac500ae37a318,fungal_taxon,none (pantoea ananatis is a bacterium),none,empty,False,0,0.00
3013,doi:10.1186/s12864-020-6684-z,int_83cb0e1678cff62b,fungal_taxon,marine endophytic fungi (unspecified species),marine endophytic,no_match,False,0,0.00
3013,doi:10.1186/s12864-020-6684-z,int_83cb0e1678cff62b,plant_host,human liver cancer cell line hepg2,human liver,no_match,False,0,0.00
3014,doi:10.1021/acs.jafc.0c00078,int_e1c2bf766def04c7,fungal_taxon,none (this is a study on a bacterium,none this,no_match,False,0,0.00
3016,doi:10.1128/aem.02863-19,int_26f829d291b10c04,fungal_taxon,none (the text focuses on bacterial interactions),none,empty,False,0,0.00
3016,doi:10.1128/aem.02863-19,int_26f829d291b10c04,plant_host,alhagi sparsifolia,alhagi sparsifolia,no_match,False,0,0.00
3018,doi:10.1007/s10886-020-01171-9,int_949214a84876b3b6,fungal_taxon,epichloë festucae var. lolii,epichlo festucae,no_match,False,0,0.00
3019,doi:10.1016/j.tplants.2020.01.007,int_43fef07b16e64304,fungal_taxon,root endophytes,root endophyta,no_match,False,0,0.00
3020,doi:10.3389/fmicb.2020.00313,int_edd3cc4873897a27,plant_host,not specified (focuses on crops),not specified,empty,False,0,0.00
3021,doi:10.3389/fmicb.2020.00313,int_fbc8020c0a79ebed,plant_host,not specified (focuses on crops),not specified,empty,False,0,0.00
3022,doi:10.3389/fmicb.2020.00313,int_b41baa3679472e88,plant_host,not specified (focuses on crops),not specified,empty,False,0,0.00
3023,doi:10.3389/fmicb.2020.00313,int_e3defb299d97e21d,plant_host,not specified (focuses on crops),not specified,empty,False,0,0.00
3024,doi:10.3389/fmicb.2020.00313,int_d7697b054bfdaa51,plant_host,not specified (focuses on crops),not specified,empty,False,0,0.00
3025,doi:10.3389/fmicb.2020.00313,int_868d87e27d7767bf,plant_host,not specified (focuses on crops),not specified,empty,False,0,0.00
3026,doi:10.3389/fmicb.2020.00313,int_4324d7445c3e28aa,plant_host,not specified (focuses on crops),not specified,empty,False,0,0.00
3027,doi:10.3389/fmicb.2020.00313,int_0aec152f0e90161e,plant_host,not specified (focuses on crops),not specified,empty,False,0,0.00
3028,doi:10.1016/j.phytochem.2020.112338,int_c46d746a7aa25ec5,fungal_taxon,endophytic fungi,endophytic,descriptor_non_taxon,False,0,0.00
3030,doi:10.1016/j.simyco.2020.01.001,int_32e41bcc0a059cae,plant_host,not specified as primary focus,not specified,empty,False,0,0.00
3031,doi:10.1139/cjm-2020-0002,int_99adc4d3b64dee53,fungal_taxon,not specified (focus is on bacteria),not specified,empty,False,0,0.00
3033,doi:10.1016/j.micres.2020.126451,int_5b107ef6109a80c4,plant_host,orchid,orchid,no_match,False,0,0.00
3037,doi:10.1038/s41598-020-60596-0,int_6fa980a8cd54472f,fungal_taxon,not specified (non-pathogenic),not specified,empty,False,0,0.00
3047,doi:10.1038/s41598-020-59104-1,int_996e5273f022bc9a,fungal_taxon,epichloë coenophialum,epichlo coenophialum,no_match,False,0,0.00
3049,doi:10.1016/j.mimet.2020.105860,int_8798948d4acc0781,fungal_taxon,endophytes (not specified at species level),,empty,False,0,0.00
3055,doi:10.1093/jas/skaa013,int_9de975e59680b8d4,fungal_taxon,endophyte species not specified,endophyte,descriptor_non_taxon,False,0,0.00
3056,doi:10.1007/s11274-020-2804-9,int_365d189b3dbd4c8f,fungal_taxon,bacterial endophytes (unspecified),bacterial endophyta,no_match,False,0,0.00
3057,doi:10.1007/s00572-020-00934-2,int_a39127f5fc5f6462,fungal_taxon,various mycorrhizal fungi,mycorrhizal,no_match,False,0,0.00
3057,doi:10.1007/s00572-020-00934-2,int_a39127f5fc5f6462,fungal_taxon,nonmycorrhizal endophytic fungi,nonmycorrhizal endophytic,no_match,False,0,0.00
3057,doi:10.1007/s00572-020-00934-2,int_a39127f5fc5f6462,plant_host,orchid (family orchidaceae),orchid,no_match,False,0,0.00
3059,doi:10.1093/jxb/eraa040,int_d887e9489654cd74,plant_host,plants in extreme ecosystems (not specified),plants in,no_match,False,0,0.00
3060,doi:10.1007/s00248-020-01488-8,int_28bd3a3c7c17fea2,fungal_taxon,not mentioned (text focuses on bacteria),not mentioned,empty,False,0,0.00
3060,doi:10.1007/s00248-020-01488-8,int_28bd3a3c7c17fea2,plant_host,olive tree (olea europaea),olive tree,no_match,False,0,0.00
3061,doi:10.3390/molecules25020395,int_ab57b4aeebdb55df,fungal_taxon,endophytic fungi,endophytic,descriptor_non_taxon,False,0,0.00
3062,doi:10.1371/journal.pone.0227671,int_bba150c48e46be59,fungal_taxon,not specified in the text,not specified,empty,False,0,0.00
3066,doi:10.3923/pjbs.2019.154.167,int_9f5929cdee3ee92f,fungal_taxon,endophytes (general),,empty,False,0,0.00
3067,doi:10.1007/s10123-020-00117-1,int_5de3a1f30a2db12c,fungal_taxon,endophytic fungus vini-7,endophytic,descriptor_non_taxon,False,0,0.00
3067,doi:10.1007/s10123-020-00117-1,int_5de3a1f30a2db12c,plant_host,vini (vinca spp.),vini,no_match,False,0,0.00
3068,doi:10.1021/acs.jafc.9b06614,int_019422874572a14b,fungal_taxon,epichlo? endophytes,epichlo endophyta,no_match,False,0,0.00
3070,doi:10.1002/cpmc.96,int_61be1265a2f0ca9f,fungal_taxon,endophytic fungi,endophytic,descriptor_non_taxon,False,0,0.00
3072,doi:10.1080/15226514.2019.1707480,int_98f6fe863bde0f00,plant_host,annual barley (hordeum vulgare),annual barley,no_match,False,0,0.00
3073,doi:10.1080/15226514.2019.1707480,int_72b19808465cfe1b,plant_host,annual barley (hordeum vulgare),annual barley,no_match,False,0,0.00
3074,doi:10.1080/15226514.2019.1707480,int_92cf48a5afc28df9,plant_host,annual barley (hordeum vulgare),annual barley,no_match,False,0,0.00
3075,doi:10.1007/s10482-019-01380-7,int_16f34ad7910f8479,fungal_taxon,actinomadura physcomitrii,actinomadura physcomitrii,no_match,False,0,0.00
3081,doi:10.1111/jam.14557,int_714cc9bcdee7b35c,fungal_taxon,unspecified (discussion about bacteria,unspecified discussion,no_match,False,0,0.00
3081,doi:10.1111/jam.14557,int_714cc9bcdee7b35c,plant_host,non-legumes (general),non-legumes,no_match,False,0,0.00
3082,doi:10.1111/jam.14557,int_03b2de5bde806109,fungal_taxon,not fungi),not,no_match,False,0,0.00
3082,doi:10.1111/jam.14557,int_03b2de5bde806109,plant_host,non-legumes (general),non-legumes,no_match,False,0,0.00
3083,doi:10.1093/jas/skz374,int_90c5d8131703e7e5,fungal_taxon,endophyte-associated fungi (not specified at species level),endophyte-associated,no_match,False,0,0.00
3083,doi:10.1093/jas/skz374,int_90c5d8131703e7e5,plant_host,tall fescue (lolium arundinaceum),festuca arundinacea,no_match,False,0,0.00
3086,doi:10.1007/s00248-019-01467-8,int_c9a99026df9cb30e,fungal_taxon,not mentioned (endophytic bacteria were discussed,not mentioned,empty,False,0,0.00
3087,doi:10.1007/s00248-019-01467-8,int_ef7ee96dc81fc9ea,fungal_taxon,but no specific fungi were mentioned),but no,no_match,False,0,0.00
3088,doi:10.1099/ijsem.0.003834,int_1422311117c0bed6,fungal_taxon,phytobacter (genus level,phytobacter genus,no_match,False,0,0.00
3089,doi:10.1099/ijsem.0.003834,int_c9c4b45f61e18870,fungal_taxon,no specific species mentioned),no specific,no_match,False,0,0.00
3096,doi:10.1007/s00203-019-01774-1,int_43f0259cdb2c42c7,fungal_taxon,no fungus mentioned,no,no_match,False,0,0.00
3097,doi:10.1007/s11274-019-2757-z,int_2fc1fa94afadf9f5,fungal_taxon,endophytic bacteria (not specified at the species level),endophytic bacteria,no_match,False,0,0.00
3098,doi:10.1007/s11274-019-2758-y,int_e7fb6f8c17a1f49b,fungal_taxon,no fungi mentioned,no,no_match,False,0,0.00
3101,doi:10.1111/jam.14510,int_d0f05d1498521464,plant_host,not specified (no plant host mentioned),not specified,empty,False,0,0.00
3102,doi:10.1371/journal.pone.0223847,int_4f234b777a37793f,fungal_taxon,not mentioned (this study focuses on bacteria),not mentioned,empty,False,0,0.00
3103,doi:10.3390/molecules24224017,int_cd621ad961531fe0,fungal_taxon,dark septate endophytic fungi (dse),dark septate,descriptor_non_taxon,False,0,0.00
3105,doi:10.1042/bcj20190606,int_da9a2732e3698734,fungal_taxon,endophyte),endophyte,descriptor_non_taxon,False,0,0.00
3106,doi:10.1094/mpmi-04-19-0115-cr,int_f7542c29fef3ffc7,fungal_taxon,not_specified,not specified,empty,False,0,0.00
3106,doi:10.1094/mpmi-04-19-0115-cr,int_f7542c29fef3ffc7,plant_host,not_specified,not specified,empty,False,0,0.00
3107,doi:10.1002/jsfa.10125,int_9104a9431e26efc5,plant_host,hybrid pennisetum,hybrid pennisetum,no_match,False,0,0.00
3109,doi:10.1139/cjm-2019-0330,int_43f6fd9c6763713a,plant_host,canola,canola,no_match,False,0,0.00
3110,doi:10.1080/07388551.2019.1675582,int_c62b9d5060f5f5b8,fungal_taxon,endophytic microorganisms,endophytic microorganisms,no_match,False,0,0.00
3120,doi:10.1094/mpmi-09-19-0248-r,int_f1a686fed38c5f56,fungal_taxon,none (focus is on bacteria),none,empty,False,0,0.00
3121,doi:10.1094/mpmi-09-19-0256-r,int_e987c57c3bfcfbe1,fungal_taxon,none (bacterial endophyte - kosakonia spp.),none,empty,False,0,0.00
3123,doi:10.1093/jxb/erz440,int_3713afe93f63bb27,fungal_taxon,diazotrophic endophytes isolated from the salicaceae,diazotrophic endophyta,no_match,False,0,0.00
3124,doi:10.1016/j.chemosphere.2019.124891,int_7f09ed72e7578319,fungal_taxon,serratia pre01,serratia pre,no_match,False,0,0.00
3125,doi:10.1016/j.chemosphere.2019.124891,int_96c1ced42f175431,fungal_taxon,arthrobacter pre05,arthrobacter pre,no_match,False,0,0.00
3127,doi:10.1094/pdis-04-19-0850-re,int_6d31f2c9666faa1d,plant_host,not host specified in title,not host,no_match,False,0,0.00
3128,doi:10.1094/pdis-04-19-0850-re,int_51cfedff3cf7f765,plant_host,but includes many leguminous crops),but includes,no_match,False,0,0.00
3130,doi:10.1099/ijsem.0.003742,int_aa14b77c1be6731d,fungal_taxon,halomonas radicis,halomonas radicis,no_match,False,0,0.00
3133,doi:10.1073/pnas.1908858116,int_7d6aadf0877aaacf,fungal_taxon,unknown (text mentions no fungi,unknown text,no_match,False,0,0.00
3134,doi:10.1073/pnas.1908858116,int_377d73d8038ccc44,fungal_taxon,only a bacterial pathogen pseudomonas syringae),only a,no_match,False,0,0.00
3135,doi:10.3390/insects10090277,int_dcd0d1dc2efc1abd,fungal_taxon,multiple genera of hypocrealean fungi,genera,no_match,False,0,0.00
3136,doi:10.1016/j.jenvman.2019.109476,int_0c8b1375fc1ae720,fungal_taxon,bacteria present as endophytes and,bacteria present,no_match,False,0,0.00
3136,doi:10.1016/j.jenvman.2019.109476,int_0c8b1375fc1ae720,fungal_taxon,or associated with the rhizosphere,or associated,no_match,False,0,0.00
3136,doi:10.1016/j.jenvman.2019.109476,int_0c8b1375fc1ae720,plant_host,halophytes (plants adapted to saline environments),halophyta,no_match,False,0,0.00
3139,doi:10.1038/s41598-019-48745-6,int_63f961f40e3d848e,fungal_taxon,none (bacterial endophytes),none,empty,False,0,0.00
3140,doi:10.1038/s41598-019-48745-6,int_6414b71df148136e,fungal_taxon,none (bacterial endophytes),none,empty,False,0,0.00
3141,doi:10.1038/s41598-019-48745-6,int_425716fe3abf6ce3,fungal_taxon,none (bacterial endophytes),none,empty,False,0,0.00
3142,doi:10.1038/s41598-019-48745-6,int_c90d0e15472308c2,fungal_taxon,none (bacterial endophytes),none,empty,False,0,0.00
3143,doi:10.1002/mbo3.896,int_7869179cbe9cd348,fungal_taxon,not mentioned (endophytic bacteria),not mentioned,empty,False,0,0.00
3144,doi:10.1007/398_2019_33,int_ff5469d26da8bbca,fungal_taxon,none (mentioned bacteria but not fungi),none,empty,False,0,0.00
3144,doi:10.1007/398_2019_33,int_ff5469d26da8bbca,plant_host,crops (non-specific),crops,no_match,False,0,0.00
3145,doi:10.3390/microorganisms7090287,int_9861172ff64912d8,plant_host,crop epiphytes,crop epiphyta,no_match,False,0,0.00
3145,doi:10.3390/microorganisms7090287,int_9861172ff64912d8,plant_host,endophytes (unspecified),endophyta,no_match,False,0,0.00
3148,doi:10.1007/s00203-019-01715-y,int_c707af6e2a3f2d01,fungal_taxon,no fungi mentioned,no,no_match,False,0,0.00
3155,doi:10.1155/2019/2758501,int_7a0cdd9255268217,fungal_taxon,arbuscular mycorrhizal fungi,arbuscular mycorrhizal,descriptor_non_taxon,False,0,0.00
3155,doi:10.1155/2019/2758501,int_7a0cdd9255268217,plant_host,dune flora (unspecified),dune flora,no_match,False,0,0.00
3156,doi:10.1016/j.envres.2019.108608,int_0c2e323510a9c934,fungal_taxon,not specified (microbiome analysis),not specified,empty,False,0,0.00
3157,doi:10.1016/j.envres.2019.108608,int_81fdee5f3d5f5ff4,fungal_taxon,not specified (microbiome analysis),not specified,empty,False,0,0.00
3158,doi:10.1016/j.envres.2019.108608,int_a2122916e204d800,fungal_taxon,not specified (microbiome analysis),not specified,empty,False,0,0.00
3158,doi:10.1016/j.envres.2019.108608,int_a2122916e204d800,plant_host,broad beans,broad beans,no_match,False,0,0.00
3159,doi:10.1093/femsec/fiz119,int_26a017af5f5014f1,fungal_taxon,true fungi (stamenopila,true,no_match,False,0,0.00
3160,doi:10.1093/femsec/fiz119,int_61de35152e7e58b2,fungal_taxon,chromalveolata),chromalveolata,no_match,False,0,0.00
3162,doi:10.1093/jas/skz250,int_feff25cc1505dabb,fungal_taxon,endophyte-infecting fungus (not specified in text),endophyte-infecting,no_match,False,0,0.00
3162,doi:10.1093/jas/skz250,int_feff25cc1505dabb,plant_host,tall fescue (lolium arundinaceum),festuca arundinacea,no_match,False,0,0.00
3163,doi:10.1038/s41598-019-47329-8,int_690d0c0d404ed0ba,fungal_taxon,bacterial endophytic strains isolated from e. purpurea aerial part,bacterial endophytic,no_match,False,0,0.00
3165,doi:10.1080/21655979.2019.1644854,int_d52ca5c4acc1500e,fungal_taxon,various fungal endophytes,fungal,descriptor_non_taxon,False,0,0.00
3166,doi:10.1007/s00248-019-01406-7,int_78505e77099ef60c,fungal_taxon,not specified (microbiome analysis focuses on bacteria,not specified,empty,False,0,0.00
3167,doi:10.1007/s00248-019-01406-7,int_097f33ed4ae1fa28,fungal_taxon,not fungi),not,no_match,False,0,0.00
3168,doi:10.19540/j.cnki.cjcmm.20190301.014,int_3781d7ae7bd77d0d,fungal_taxon,[106 strain,strain,no_match,False,0,0.00
3169,doi:10.19540/j.cnki.cjcmm.20190301.014,int_df1d3ad4f5913d60,fungal_taxon,potential novel species of magnaporthaceae family],potential novel,no_match,False,0,0.00
3173,doi:10.1371/journal.pone.0219863,int_2540b165119589ad,plant_host,psychotria umbellata,psychotria umbellata,no_match,False,0,0.00
3174,doi:10.1007/s11356-019-05922-4,int_46a8c2e1d277001a,plant_host,parthenium weed (jacobaea vulgaris or chrysanthemum indicum),parthenium weed,no_match,False,0,0.00
3175,doi:10.1007/s11356-019-05869-6,int_6e07cfda339d163b,fungal_taxon,unknown (endophytic bacteria),unknown,empty,False,0,0.00
3177,doi:10.1016/j.fitote.2019.104260,int_cd73ca81f44213d4,fungal_taxon,diaporthe lithocarpus,diaporthe lithocarpus,no_match,False,0,0.00
3181,doi:10.1089/fpd.2018.2496,int_5cb661981571f0d8,fungal_taxon,isolated from g. biloba),isolated from,no_match,False,0,0.00
3183,doi:10.3390/ijms20133169,int_32ada9c52f4f9af3,fungal_taxon,endophytic fungus,endophytic,descriptor_non_taxon,False,0,0.00
3184,doi:10.1007/s00203-019-01692-2,int_6831daa520de32d6,fungal_taxon,(no fungal taxon mentioned,no fungal,no_match,False,0,0.00
3185,doi:10.1007/s00203-019-01692-2,int_847b3d4fba0b6c74,fungal_taxon,only bacterium kocuria palustris),only bacterium,no_match,False,0,0.00
3186,doi:10.1016/j.ecoenv.2019.109382,int_a9267d1da7b6cd3e,fungal_taxon,unspecified endophyte,unspecified endophyte,no_match,False,0,0.00
3188,doi:10.2174/0929867326666190626154421,int_ec7cfdf312cc103e,plant_host,not specified in abstract,not specified,empty,False,0,0.00
3189,doi:10.2174/0929867326666190626154421,int_0f0d055e299c30a9,plant_host,not specified in abstract,not specified,empty,False,0,0.00
3190,doi:10.2174/0929867326666190626154421,int_cf6dc8c5f98756ac,fungal_taxon,'pestaliopsis',pestaliopsis,no_match,False,0,0.00
3190,doi:10.2174/0929867326666190626154421,int_cf6dc8c5f98756ac,plant_host,not specified in abstract,not specified,empty,False,0,0.00
3191,doi:10.2174/0929867326666190626154421,int_87ea392c6581e0bd,plant_host,not specified in abstract,not specified,empty,False,0,0.00
3193,doi:10.1002/ps.5527,int_824381a0fc4305f6,fungal_taxon,endophytic fungi (unspecified),endophytic,descriptor_non_taxon,False,0,0.00
3193,doi:10.1002/ps.5527,int_824381a0fc4305f6,plant_host,crop plants (unspecified),crop,no_match,False,0,0.00
3194,doi:10.1007/s00253-019-09953-2,int_d99b819923de04aa,fungal_taxon,endophytic fungi,endophytic,descriptor_non_taxon,False,0,0.00
3196,doi:10.1038/s41598-019-45365-y,int_d5e7087dde4fd15a,plant_host,citrus trees,citrus trees,no_match,False,0,0.00
3197,doi:10.1038/s41598-019-45365-y,int_c1a3325c8ae45851,plant_host,olive trees,olive trees,no_match,False,0,0.00
3198,doi:10.1038/s41598-019-45365-y,int_cbc6f4e853094d8d,plant_host,grapevines,grapevines,no_match,False,0,0.00
3199,doi:10.1038/s41598-019-45365-y,int_f1228e4bb6ed3fcb,plant_host,etc.,etc.,no_match,False,0,0.00
3200,doi:10.1038/s41598-019-45365-y,int_eff11caca80f57ed,plant_host,oak trees,oak trees,no_match,False,0,0.00
3201,doi:10.1038/s41598-019-45365-y,int_313963ebd0fc4372,plant_host,elm trees,elm trees,no_match,False,0,0.00
3202,doi:10.1038/s41598-019-45365-y,int_b72682df952276c9,plant_host,maple trees,maple trees,no_match,False,0,0.00
3203,doi:10.1038/s41598-019-45365-y,int_641607fc9793740c,plant_host,almond trees,almond trees,no_match,False,0,0.00
3204,doi:10.1038/s41598-019-45365-y,int_9a11241e99af70d5,plant_host,sycamore trees,sycamore trees,no_match,False,0,0.00
3206,doi:10.1038/s41598-019-45365-y,int_8882d3678fd6919e,plant_host,etc.,etc.,no_match,False,0,0.00
3207,doi:10.1038/s41598-019-45365-y,int_c709e8c64022d00b,plant_host,citrus trees,citrus trees,no_match,False,0,0.00
3208,doi:10.1038/s41598-019-45365-y,int_a4f0f74258df51e8,plant_host,coffee plants,coffee,no_match,False,0,0.00
3209,doi:10.1038/s41598-019-45365-y,int_a86747a52bf5fec1,plant_host,olive trees,olive trees,no_match,False,0,0.00
3210,doi:10.1038/s41598-019-45365-y,int_fa24bf07fce28e29,plant_host,almond trees,almond trees,no_match,False,0,0.00
3211,doi:10.1038/s41598-019-45365-y,int_14ec5e8bfb025b5e,fungal_taxon,pauca,pauca,no_match,False,0,0.00
3211,doi:10.1038/s41598-019-45365-y,int_14ec5e8bfb025b5e,plant_host,almond trees,almond trees,no_match,False,0,0.00
3212,doi:10.1038/s41598-019-45365-y,int_3a74820b53f5f273,fungal_taxon,and fastidiosa),and fastidiosa,no_match,False,0,0.00
3212,doi:10.1038/s41598-019-45365-y,int_3a74820b53f5f273,plant_host,almond trees,almond trees,no_match,False,0,0.00
3213,doi:10.1038/s41598-019-45365-y,int_29c83458827218d7,plant_host,grapevines,grapevines,no_match,False,0,0.00
3214,doi:10.1038/s41598-019-45365-y,int_af773a4fa438e9fd,fungal_taxon,pauca,pauca,no_match,False,0,0.00
3214,doi:10.1038/s41598-019-45365-y,int_af773a4fa438e9fd,plant_host,grapevines,grapevines,no_match,False,0,0.00
3215,doi:10.1038/s41598-019-45365-y,int_49cf336f74cac7bb,fungal_taxon,and fastidiosa),and fastidiosa,no_match,False,0,0.00
3215,doi:10.1038/s41598-019-45365-y,int_49cf336f74cac7bb,plant_host,grapevines,grapevines,no_match,False,0,0.00
3216,doi:10.1038/s41598-019-45365-y,int_2842b70f46d86421,plant_host,cherry,cherry,no_match,False,0,0.00
3217,doi:10.1038/s41598-019-45365-y,int_08c585f6239b5c7e,fungal_taxon,pauca,pauca,no_match,False,0,0.00
3217,doi:10.1038/s41598-019-45365-y,int_08c585f6239b5c7e,plant_host,cherry,cherry,no_match,False,0,0.00
3218,doi:10.1038/s41598-019-45365-y,int_b16176d06e732d51,fungal_taxon,and fastidiosa),and fastidiosa,no_match,False,0,0.00
3218,doi:10.1038/s41598-019-45365-y,int_b16176d06e732d51,plant_host,cherry,cherry,no_match,False,0,0.00
3219,doi:10.1038/s41598-019-45365-y,int_86ad31d5d3b7f86f,plant_host,plums,plums,no_match,False,0,0.00
3220,doi:10.1038/s41598-019-45365-y,int_f5f59f9e414f58ac,fungal_taxon,pauca,pauca,no_match,False,0,0.00
3220,doi:10.1038/s41598-019-45365-y,int_f5f59f9e414f58ac,plant_host,plums,plums,no_match,False,0,0.00
3221,doi:10.1038/s41598-019-45365-y,int_07e8afa267d7f652,fungal_taxon,and fastidiosa),and fastidiosa,no_match,False,0,0.00
3221,doi:10.1038/s41598-019-45365-y,int_07e8afa267d7f652,plant_host,plums,plums,no_match,False,0,0.00
