,label,abstract,authors,book_authors,book_editors,book_group_authors,author_full_names,book_author_full_names,article_title,source_title,book_series_title,book_series_subtitle,language,document_type,conference_title,conference_date,conference_location,conference_sponsor,conference_host,author_keywords,keywords_plus,addresses,affiliations,reprint_addresses,email_addresses,researcher_ids,orci_ds,funding_orgs,funding_name_preferred,funding_text,cited_references,cited_reference_count,times_cited_wo_s_core,times_cited_all_databases,x180_day_usage_count,since_2013_usage_count,publisher,publisher_city,publisher_address,issn,e_issn,isbn,journal_abbreviation,journal_iso_abbreviation,publication_date,publication_year,volume,issue,supplement,special_issue,meeting_abstract,start_page,end_page,article_number,doi,doi_link,book_doi,early_access_date,number_of_pages,wo_s_categories,research_areas,ids_number,pubmed_id,open_access_designations,highly_cited_status,hot_paper_status,date_of_export,ut_unique_wos_id,web_of_science_record,id,predicted_label
484,Presence,"Most plants obtain nitrogen through nitrogen-fixing bacteria and microbial decomposition of plant and animal material. Many vascular plants are able to form close symbiotic associations with endophytic fungi. Metarhizium is a common plant endophyte found in a large number of ecosystems. This abundant soil fungus is also a pathogen to a large number of insects, which are a source of nitrogen. It is possible that the endophytic capability and insect pathogenicity of Metarhizium are coupled to provide an active method of nitrogen transfer to plant hosts via fungal mycelia. We used soil microcosms to test the ability of M. robertsii to translocate insect-derived nitrogen to plants. Insects were injected with N-15-labeled nitrogen, and we tracked the incorporation of N-15 into amino acids in two plant species, haricot bean (Phaseolus vulgaris) and switchgrass (Panicum virgatum), in the presence of M. robertsii. These findings are evidence that active nitrogen acquisition by plants in this tripartite interaction may play a larger role in soil nitrogen cycling than previously thought.","Behie, SW; Zelisko, PM; Bidochka, MJ",NA,NA,NA,"Behie, S. W.; Zelisko, P. M.; Bidochka, M. J.",NA,Endophytic Insect-Parasitic Fungi Translocate Nitrogen Directly from Insects to Plants,SCIENCE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zelisko, Paul/K-2101-2016","Zelisko, Paul/0000-0002-3770-2562; Bidochka, Michael/0000-0002-2544-9977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0036-8075,1095-9203,NA,NA,NA,22-Jun,2012,336,6088,NA,NA,NA,1576,1577,NA,10.1126/science.1222289,http://dx.doi.org/10.1126/science.1222289,NA,NA,NA,NA,NA,NA,22723421,NA,NA,NA,NA,WOS:000305507500056,NA,484,NA
485,Presence,"Phyllosticta is a cosmopolitan group of fungi found on various host plants, occurring as pathogens, endophytes and saprobes. Diseases caused by Phyllosticta commonly include leaf and fruit spots that can affect economically important plants. The genus is characterized mainly by aseptate and hyaline conidia and ascospores. Its conidia are surrounded by a mucilaginous sheath, with a single mucoid apical appendage while ascospores exhibit a mucoid cap at both ends. Given that many Phyllosticta taxa are cryptic and share similar morphologies, it is arduous to depict taxonomically relevant characters solely on the basis of morphological or ecological features. Coupled with morphological description, multi -locus phylogenetic analyses of species comprising complexes are used to broadly describe this genus and understand species boundaries. Despite several published taxonomic revisions and enumerations of Phyllosticta species, there is still considerable confusion when identifying these taxa. Herein, we establish three new host records for P. capitalensis, and one new geographical record for P. musaechinensis in Thailand, and one new host and geographical record for P. citribrasiliensis in Russia. We provide an updated phylogenetic tree based on several gene markers: ITS, LSU, ACT, GAPDH, RPB2, and TEF-1 alpha. This includes all Phyllosticta species for which sequence data is available. Six individual Phyllosticta species complexes are accepted. In addition, we synonymize P. ericarum with P. citribrasiliensis.","Gomdola, D; Jayawardena, RS; Mckenzie, EHC; Bulgakov, TS; Wanasinghe, DN; Huanraluek, N; Hyde, KV",NA,NA,NA,"Gomdola, Deecksha; Jayawardena, Ruvishika s.; Mckenzie, Eric h. c.; Bulgakov, Timur s.; Wanasinghe, Dhanushka n.; Huanraluek, Naruemon; Hyde, Kevin",NA,"<i>Phyllosticta</i> taxa (Botryosphaeriales, Phyllostictaceae) from northern Thailand and southern European Russia: New host and geographical records",PHYTOTAXA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bulgakov, Timur/AAC-3761-2020; Wanasinghe, Dhanushka/ITT-1314-2023; Gomdola, Deecksha/GYQ-9426-2022; McKenzie, Eric/ABD-9071-2021; Hyde, Kevin/F-7890-2010; Wanasinghe, Dhanushka/P-1693-2017; Jayawardena, Ruvishika/V-3592-2018","Wanasinghe, Dhanushka/0000-0003-1759-3933; Huanraluek, Naruemon/0000-0003-4814-4735; Jayawardena, Ruvishika/0000-0001-7702-4885; Bulgakov, Timur/0000-0002-4874-6851; McKenzie, Eric/0000-0001-9400-7112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179-3155,1179-3163,NA,NA,NA,22-Feb,2024,637,3,NA,NA,NA,211,241,NA,10.11646/phytotaxa.637.3.1,http://dx.doi.org/10.11646/phytotaxa.637.3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:001198942200001,NA,485,NA
486,Presence,"Recent work on microbiomes is revealing the wealth and importance of plant-microbe interactions. Microbial symbionts are proposed to have profound effects on fitness of their host plants and vice versa, especially when their fitness is tightly linked. Here we studied local adaptation of host plants and possible fitness contribution of such symbiosis in the context of abiotic environmental factors. We conducted a four-way multi-year reciprocal transplant experiment with natural populations of the perennial grass Festuca rubra s.l. from northern and southern Finland, Faroe Islands and Spain. We included F. rubra with and without transmitted symbiotic fungus Epichloe that is vertically transmitted via host seed. We found local adaptation across the European range, as evidenced by higher host fitness of the local geographic origin compared with nonlocals at three of the four studied sites, suggesting that selection pressures are driving evolution in different directions. Abiotic factors did not result in strong fitness effects related to Epichloe symbiosis, indicating that other factors such as herbivory are more likely to contribute to fitness differences between plants naturally occurring with or without Epichloe. Nevertheless, in the case of asymmetric symbiosis that is obligatory for the symbiont, abiotic conditions that affect performance of the host, may also cause selective pressure for the symbiont.","Leinonen, PH; Helander, M; Vazquez-de-Aldana, BR; Zabalgogeazcoa, I; Saikkonen, K",NA,NA,NA,"Leinonen, Paivi; Helander, Marjo; Vazquez-de-Aldana, Beatriz; Zabalgogeazcoa, Inigo; Saikkonen, Kari",NA,Local adaptation in natural European host grass populations with asymmetric symbiosis,PLOS ONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zabalgogeazcoa, Inigo/F-9523-2016; Leinonen, Paivi/IWV-0880-2023; Vazquez-de-Aldana, Beatriz/A-7760-2008","Zabalgogeazcoa, Inigo/0000-0002-9524-7799; Leinonen, Paivi/0000-0003-0210-5589; Vazquez-de-Aldana, Beatriz/0000-0001-6549-3545; Saikkonen, Kari/0000-0001-5203-9984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932-6203,NA,NA,NA,NA,17-Apr,2019,14,4,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0215510,http://dx.doi.org/10.1371/journal.pone.0215510,NA,NA,NA,NA,NA,NA,30995278,NA,NA,NA,NA,WOS:000465010000058,NA,486,NA
487,Presence,"The aim of this work was to study the fungal diversity in Paspalum notatum, in order to determine the potential biological control of disease-causing pathogens and their effects on growth promotion. Two isolates of Cercospora dianellicola were identified from asymptomatic P. notatum leaves, as an endophytic species. The possible benefits for the host plant remain to be analyzed.","Depetris, MB; Acuña, CA; Gutierrez, S; Marcón, F; Felitti, SA",NA,NA,NA,"Depetris, Mara B.; Acuna, Carlos A.; Gutierrez, Susana; Marcon, Florencia; Felitti, Silvina A.",NA,First report of <i>Cercospora dianellicola</i> as an endophyte of <i>Paspalum notatum</i> (Poaceae),AUSTRALASIAN PLANT DISEASE NOTES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Felitti, Silvina/0000-0002-2436-463X; Acuna, Carlos/0000-0002-8878-086X; Depetris, Mara Belen/0000-0001-8893-6855; Marcon, Florencia/0000-0002-2555-948X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1833-928X,NA,NA,NA,NA,25-Feb,2022,17,1,NA,NA,NA,NA,NA,NA,10.1007/s13314-022-00447-1,http://dx.doi.org/10.1007/s13314-022-00447-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000761388700001,NA,487,NA
488,Presence,"The fungal diversity in harvested apples from organic or conventional management practices was analyzed in different fruit locations (stem end, calyx end, peel, and wounded flesh) shortly after fruit purchase (T1) and after 2 weeks of storage (T5). A total of 5,760,162 high-quality fungal sequences were recovered and assigned to 8,504 Operational Taxonomic Units. Members of the phylum Ascomycota were dominant in all samples and accounted for 91.6% of the total number of detected sequences. This was followed by Basidiomycota (8%), Chytridiomycota (0.1%), and unidentified fungi (0.3%). Alpha and beta diversity analyses revealed the presence of significantly different fungal populations in the investigated fruit parts. Among detected fungi, the genus Penicillium prevailed in the peel and in the wounded flesh while Alternaria spp. prevailed in the calyx and stem end samples that included apple core tissues. Several taxonomic units that appear to be closely related to pathogenic fungi associated with secondary human infections were present in peel and wounds. Moreover, significantly different populations were revealed in organic and conventional apples and this result was consistent in all investigated fruit parts (calyx end, peel, stem end, and wounded flesh). Several unique taxa were exclusively detected in organic apples suggesting that management practices may have been a contributing factor in determining the taxa present. In contrast, little differences were revealed in the two assessment times (T1 and T5). Results of the present study represent an advancement of the current knowledge on the fungal microbiota in collected fruit tissues of apple.","Abdelfattah, A; Wisniewski, M; Droby, S; Schena, L",NA,NA,NA,"Abdelfattah, Ahmed; Wisniewski, Michael; Droby, Samir; Schena, Leonardo",NA,Spatial and compositional variation in the fungal communities of organic and conventionally grown apple fruit at the consumer point-of-purchase,HORTICULTURE RESEARCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abdelfattah, Ahmed/P-1943-2015; Schena, Leonardo/A-7492-2018","Abdelfattah, Ahmed/0000-0001-6090-7200; Schena, Leonardo/0000-0002-9737-2593; Wisniewski, Michael/0000-0002-7481-5590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052-7276,NA,NA,NA,NA,5-Oct,2016,3,NA,NA,NA,NA,NA,NA,NA,10.1038/hortres.2016.47,http://dx.doi.org/10.1038/hortres.2016.47,NA,NA,NA,NA,NA,NA,27766161,NA,NA,NA,NA,WOS:000385438800001,NA,488,NA
489,Presence,"The present study discusses the frequency distribution and genetic diversity of novel fungal endopyte Alternaria alternata within the Pongammia pinnata plant samples. A total of ten plant samples of Pongammia pinnata, Pierre. (Karanja) were collected from specific locations of Sanganer region of Rajasthan for the isolation of fungal endophytes. Of these, maximum frequency of Alternaria alternata (22.29%) were recorded which are morphologically similar but ecologically variant. Efficacy of randomly amplified polymorphic DNA (RAPD), were assessed in seventeen individuals of the primers was GCC 180 where as 10 bands were generated by GCC 181. The similarity coefficient matrix generated for the primers was subjected to algorithm UPGMA (Unweighted Pair Group Method Analysis) and clusters were generated using NTSYS 2.02 pc program. To stabilize the level of relatedness among the seventeen ecologically variant Alternaria alternata accessions, the dendrogram was constructed, which showed that all the isolates were diversified endophytically with in the plant Pongamia pinnata. © 2013 Asian Network for Scientific Information.",Tiwari K.,NA,,NA,"Tiwari, Kartikeya (57204152029)",NA,Frequency distribution and assessment of genetic diversity of novel endophyte Alternaria alternata accessions isolated from Pongamia pinnata L,Pakistan Journal of Biological Sciences,NA,NA,English,Article,NA,,,,NA,Alternaria alternata; Endophytes; Genetic diversity; Mycelia sterilia; Tetracycline,"Alternaria; Cluster Analysis; DNA, Fungal; Endophytes; Genetic Variation; Millettia; Phylogeny; Plant Diseases; Plants; Random Amplified Polymorphic DNA Technique; Alternaria alternata; Mycelia sterilia; Pongamia pinnata; fungal DNA; Alternaria; article; cluster analysis; endophyte; genetic variability; genetics; methodology; microbiology; Millettia; phylogeny; plant; plant disease; random amplified polymorphic DNA","Tiwari K., Microbial Biotechnology Laboratory, Jaipur National University, Jaipur, India-302017, India","Microbial Biotechnology Laboratory, Jaipur National University, Jaipur, India-302017, India",,NA,NA,NA,NA,NA,NA,"Ananda K., Sridhar K.R., Diversity of endophytic fungi in the roots of mangrove species on the west coast of India, Can. J. Microbiol., 48, pp. 871-878, (2002); Anthony E.H., Walkes A.C., An improvement in slide culture technique, Can. J. Microbiol., 8, pp. 929-930, (1962); Arnold A.E., Mejia L.C., Kyllo D., Rojas E.I., Maynard Z., Robbins N., Herre E.A., Fungal endophytes limit pathogen damage in a tropical tree, Proc. Natl. Acad. Sci. USA., 100, pp. 15649-15654, (2003); Banerjee D., Endophytic fungal diversity in tropical and subtropical plants, Res. J. Microbiol., 6, pp. 54-62, (2011); Collado J., Platas G., Pelaez F., Identification of an endophytic Nodulisporium sp. from Quercus ilex in central Spain as the anamorph of Biscogniauxia mediterranea by rDNA sequence analysis and effect of different ecological factors on distribution of the fungus, Mycologia, 93, pp. 875-886, (2001); Frohlich J., Hyde K.D., Petrini O., Endophytic fungi associated with palms, Mycol. Res., 104, pp. 1202-1212, (2000); Guo L.D., Huang G.R., Wang Y., He W.H., Zheng W.H., Hyde K.D., Molecular identification of white morphotype strains of endophytic fungi from Pinus tabulaeformis, Mycol. Res., 107, pp. 680-688, (2003); Guo L.D., Hyde K.D., Liew E.C.Y., Detection and taxonomic placement of endophytic fungi within frond tissues ofLivistona chinensisM based on rDNA sequences, Mol. Phylogenet. Evol., 20, pp. 1-13, (2001); Guo L.D., Xu L., Zheng W.H., Hyde K.D., Genetic variation of Alternaria alternate, an endophytic fungus isolated from Pinus tabulaeformis as determined by random amplified microsatellites (RAMS), Fungal Diversity, 16, pp. 53-65, (2004); Hawksworth D.L., The fungal dimesion of biodiversity magnitude, significance and conservation, Mycol. Res., 95, pp. 641-655, (1991); Murali T.S., Suryanarayanan T.S., Geeta R., Endophytic Phomopsis species host range and implications for diversity estimates, Canadian J. Microbiol., 52, pp. 673-680, (2006); Nagamani A., Kunwar I.K., Manoharachary C., Hand Book of Soil Fungi, (2006); Pandey A.K., Reddy M.S., Suryanarayan T.S., ITS-RFLP and ITS sequence analysis of a foliar endophyticPhyllosticta from different tropical trees, Mycol. Res., 107, pp. 439-444, (2003); Raviraja N.S., Fungal endophytes in five medicinal plant species from Kudremukh Range, Western Ghats of India, J. Basic. Microbiol., 45, pp. 230-235, (2005); Raviraja N.S., Maria G.L., Sridhar K.R., Antimicrobial evaluation of endophytic fungi inhabiting medicinal plants of the Western Ghats of India, Eng. Life Sci., 6, pp. 515-520, (2006); Rohlf F.J., NTSYS-pc Numerical Taxonomy and Multivariate Analysis System, (1997); Sim J.H., Khoo C.H., Lee L.H., Cheah Y.K., Molecular diversity of fungal endophytes isolated from garcinia mangostana and garcinia parvifolia, J. Microbiol. Biotechnol., 20, pp. 651-658, (2010); Singh G., Tiwari K., Upadhyay M.K., Lodha P., Biochemical and molecular characterization of enophytic fungi isolated from angiospermic medicinal plants, J. Basic Aplied Mycol., 8, pp. 25-28, (2009); Strobel G.A., Endophytes as sources of bioactive products, Microbes Infect., 5, pp. 535-544, (2003); Tan R.X., Zou W.X., Endophytes: A rich source of functional metabolites, Nat. Prod. Rep., 18, pp. 448-459, (2001); Tejesvi M.V., Kini K.R., Prakash H.S., Subbiah V., Shetty H.S., Genetic diversity and antifungal activity of species of Pestalotiopsis isolated as endophytes from medicinal plants, Fungal Diversity, 24, pp. 37-54, (2007); Tiwari K., Studies on fungal endophyes of certain angiospermic plants occurring in Sanganer tehsil of Jaipur, (2011); Williams J.G., Kubelik A.R., Livak K.J., Rafalksi J.A., Tingey S.V., DNA polymorphism amplified by arbitrary primers are useful genetic markers, Nucleic Acids Res., 18, pp. 6531-6535, (1990); Zou W.X., Meng J.C., Lu H., Chen G.X., Shi G.X., Zhang T.Y., Tan R.X., Metabolites of Colletotrichum gloeosporidiesand endophytic fungus in Artemisia mongolica, J. Natural Prod., 63, (2000)",NA,NA,NA,NA,NA,,NA,NA,18125735,NA,,Pak. J. Biol. Sci.,NA,NA,2013,16,19,NA,NA,NA,1004,1009,,10.3923/pjbs.2013.1004.1009,NA,NA,NA,5,NA,NA,NA,24502162,,NA,NA,NA,NA,57204152029,489,NA
490,Presence,"Understanding how species-rich communities persist is a foundational question in ecology. In tropical forests, tree diversity is structured by edaphic factors, climate, and biotic interactions, with seasonality playing an essential role at landscape scales: wetter and less seasonal forests typically harbor higher tree diversity than more seasonal forests. We posited that the abiotic factors shaping tree diversity extend to hyperdiverse symbionts in leaves-fungal endophytes-that influence plant health, function, and resilience to stress. Through surveys in forests across Panama that considered climate, seasonality, and covarying biotic factors, we demonstrate that endophyte richness varies negatively with temperature seasonality. Endophyte community structure and taxonomic composition reflect both temperature seasonality and climate (mean annual temperature and precipitation). Overall our findings highlight the vital role of climate-related factors in shaping the hyperdiversity of these important and little-known symbionts of the trees that, in turn, form the foundations of tropical forest biodiversity.","Oita, S; Ibáñez, A; Lutzoni, F; Miadlikowska, J; Geml, J; Lewis, LA; Hom, EFY; Carbone, I; U'Ren, JM; Arnold, AE",NA,NA,NA,"Oita, Shuzo; Ibanez, Alicia; Lutzoni, Francois; Miadlikowska, Jolanta; Geml, Jozsef; Lewis, Louise A.; Hom, Erik F. Y.; Carbone, Ignazio; U'Ren, Jana M.; Arnold, A. Elizabeth",NA,Climate and seasonality drive the richness and composition of tropical fungal endophytes at a landscape scale,COMMUNICATIONS BIOLOGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbone, Ignazio/JDW-1853-2023; Geml, Jozsef/C-2223-2018; U'Ren, Jana/Y-2113-2019; Hom, Erik/B-3889-2008","Lewis, Louise/0000-0003-0695-5134; Hom, Erik/0000-0003-0964-0031; Oita, Shuzo/0000-0002-0278-9944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2399-3642,NA,NA,NA,9-Mar,2021,4,1,NA,NA,NA,NA,NA,NA,10.1038/s42003-021-01826-7,http://dx.doi.org/10.1038/s42003-021-01826-7,NA,NA,NA,NA,NA,NA,33750915,NA,NA,NA,NA,WOS:000627807300002,NA,490,NA
491,Both,"Cool-season grasses establish symbioses with vertically transmitted Neotyphodium endophytes widespread in nature. The frequency of endophyte-infected plants in closed populations (i.e., without migrations) depends on both the differential fitness between infected and non-infected plants, and the endophyte-transmission efficiency. Most studies have been focused on the first mechanism ignoring the second. Infection frequency and endophyte transmission from vegetative tissues to seeds were surveyed in two grasses growing in vegetation units that differ in flood and grazing regimes, and soil salinity. Transmission efficiency and infection frequency for tall fescue did not vary significantly and were 0.98 and 1.00, respectively. For Italian ryegrass, transmission efficiency and infection frequency were 0.88 and 0.57 in humid prairies, and 0.96 and 0.96 in the other vegetation units. Only in humid mesophytic meadows, the observed pattern was irrespective of the presence or absence of grazers. Our results suggest that selection forces for endophyte infection are different for both species. Imperfect transmission was only compensated in tall fescue through an increased fitness of infected plants. Interpreting variations of infection frequency only in terms of differential fitness can be misleading, considering that endophyte transmission can be imperfect and variable in nature. Therefore, this study highlights the importance of measuring transmission efficiency.","Gundel, PE; Garibaldi, LA; Tognetti, PM; Aragón, R; Ghersa, CM; Omacini, M",NA,NA,NA,"Gundel, Pedro E.; Garibaldi, Lucas A.; Tognetti, Pedro M.; Aragon, Roxana; Ghersa, Claudio M.; Omacini, Marina",NA,Imperfect Vertical Transmission of the Endophyte <i>Neotyphodium</i> in Exotic Grasses in Grasslands of the Flooding Pampa,MICROBIAL ECOLOGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tognetti, Pedro/AAF-7018-2019; Gundel, Pedro/A-5314-2013; Garibaldi, Lucas/D-7302-2013","Garibaldi, Lucas Alejandro/0000-0003-0725-4049; Gundel, Pedro Emilio/0000-0003-3246-0282; Tognetti, Pedro M./0000-0001-7358-1334; Omacini, Marina/0000-0003-1460-262X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0095-3628,1432-184X,NA,NA,NA,MAY,2009,57,4,NA,NA,NA,740,748,NA,10.1007/s00248-008-9447-y,http://dx.doi.org/10.1007/s00248-008-9447-y,NA,NA,NA,NA,NA,NA,18797956,NA,NA,NA,NA,WOS:000265044900015,NA,491,NA
492,Both,"Levels of the endophytic fungus (Acremonium coenophialum) were determined in samples of tall fescue (Festuca arundinacaea) plants and seed over a 3-yr period. The mean infection of plant samples from 26 states was 58%; however, seed samples were less infected (54%), particularly when live endophyte was assayed (6%). The cultivar KY-31 was most heavily infected, although endophyte-free seed of this and other cultivars were common. Livestock owners reporting symptoms of fescue toxicity also reported higher levels of infection than owners not observing symptoms.","SHELBY, RA; DALRYMPLE, LW",NA,NA,NA,"SHELBY, RA; DALRYMPLE, LW",NA,INCIDENCE AND DISTRIBUTION OF THE TALL FESCUE ENDOPHYTE IN THE UNITED-STATES,PLANT DISEASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0191-2917,1943-7692,NA,NA,NA,SEP,1987,71,9,NA,NA,NA,783,786,NA,10.1094/PD-71-0783,http://dx.doi.org/10.1094/PD-71-0783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:A1987J809000003,NA,492,NA
493,Both,"Pooideae grasses may be colonized by systemic fungal endophytes. The fitness of endophyte depends entirely on resources and seed transmission from the host plant, while colonized plants may gain increased survival, growth, and reproduction relative to their uncolonized conspecifics. Most research of endophyte-grass interactions have been carried out on few cultivars of tall fescue (Schedonorus phoenix) and their symbiont Neotyphodium coenophialum. Lack of studies using wild populations of tall fescue across the species natural distribution range, however, limits the understanding of the ecological and evolutionary role of the symbiosis in nature. We performed a common garden experiment in Southern Finland with three wild, tall fescue populations from northern Europe and the forage cultivar Kentucky-31 (KY-31). For each population, we used naturally endophyte-colonized, naturally endophyte-colonized but endophyte removed (decolonized), and naturally uncolonized plants to separate effects due to the host genotype from the endophyte. We evaluated growth variables and survival in four environmental treatments of varying water and nutrients. Supply of water and nutrients increased plant biomass and reproductive effort in all populations. This effect was higher for KY-31 plants which produced on average 55 % more seeds than wild plants, indicating better adaptation to high resource environments. However, the higher incidence of Claviceps sp. and the low winter survival indicated KY-31 tall fescue is mal-adapted to Northern European conditions. Naturally colonized plants had greater plant biomass (a parts per thousand 12 %), reproductive effort (a parts per thousand 22 %) and seed mass (a parts per thousand 29 %) than naturally uncolonized and decolonized plants. Nonetheless, endophyte colonization did not affect plant survival, and the effects of endophyte colonization on tiller number, panicle/tiller ratio and Claviceps sp. incidence depended on the population origin. In the wild populations, endophyte removal only reduced the number of tillers (a parts per thousand 29 % lower), while the difference between naturally colonized and naturally uncolonized plants was not significant. Our results show that endophyte symbiont increases tall fescue performance in general, but the differences between wild populations and cultivars indicate adaptation to local habitats and agronomic management, respectively. The comparison of naturally endophyte-colonized and decolonized plants suggests certain plant genotype-endophyte combinations found within populations result from local selection pressures.","Gundel, PE; Helander, M; Casas, C; Hamilton, CE; Faeth, SH; Saikkonen, K",NA,NA,NA,"Gundel, Pedro E.; Helander, Marjo; Casas, Cecilia; Hamilton, Cyd E.; Faeth, Stanley H.; Saikkonen, Kari",NA,<i>Neotyphodium</i> fungal endophyte in tall fescue (<i>Schedonorus phoenix</i>): a comparison of three Northern European wild populations and the cultivar Kentuky-31,FUNGAL DIVERSITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gundel, Pedro/A-5314-2013","Casas, Cecilia/0000-0003-3538-6081; Gundel, Pedro Emilio/0000-0003-3246-0282; Hamilton, Cyd/0000-0002-6378-3407; Saikkonen, Kari/0000-0001-5203-9984; Helander, Marjo/0000-0002-9759-4321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560-2745,1878-9129,NA,NA,NA,MAY,2013,60,1,NA,SI,NA,15,24,NA,10.1007/s13225-012-0173-x,http://dx.doi.org/10.1007/s13225-012-0173-x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000320112900003,NA,493,NA
494,Review,"This chapter summarises research carried out on the biology, ecology and the impact of the holomorph Apiognonwnia quercina/Discula quercina in oak forests. The major life-history traits and aspects of the epidemiology (isolation, survival, reproduction, dispersal, host selectivity) and control of the oak anthracnose agent are elucidated. The role of weather patterns in disrupting the delicate interaction between the host tree and the microorganism is outlined. The evidence suggests that changes in the climate profoundly alter the plant-endophyte symbiosis, generating conflicts of interest between the partners in the interaction. When such competing interests arise, the survival and reproduction of one member of the interaction do not conform with that of the partner. The interaction becomes thus disadvantageous and harmful to one of the organisms and the symbiosis from mutualistic or neutral turns antagonistic. The fungal partner, which under normal conditions survives in quiescence, with a low biomass, resumes growth but now switches from a latent, asymptomatic occupier of inner oak tissues to an aggressive coloniser that sporulates profusely over the tree surface. The importance of investigating the functioning and the role of the plant-endophyte symbiosis in perennial host trees in natural forests is stressed.","Moricca, S; Ragazzi, A",NA,"Pirttila, AM; Frank, AC",NA,"Moricca, Salvatore; Ragazzi, Alessandro",NA,The Holomorph <i>Apiognomonia quercina</i>/<i>Discula quercina</i> as a Pathogen/Endophyte in Oak,ENDOPHYTES OF FOREST TREE: BIOLOGY AND APPLICATIONS,Forestry Sciences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0924-5480,1875-1334,978-94-007-1598-1,NA,NA,NA,2011,80,NA,NA,NA,NA,47,66,NA,10.1007/978-94-007-1599-8_3,http://dx.doi.org/10.1007/978-94-007-1599-8_3,10.1007/978-94-007-1599-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000294391600003,NA,494,NA
495,Presence,"Asymbiotic germination of orchid seeds has been successful for many species, and this could be an important method to generate seedlings to restore threatened populations. However, successful reintroduction of orchids into wild habitats depends on establishment of mycorrhizal symbioses. This communication reports on asymbiotic methods used to propagate two greenhood species endemic to New Zealand, Pterostylis montana (Not Threatened) and P. paludosa (At Risk - Declining). We furthermore investigated whether asymbiotically generated seedlings were colonised with orchid mycorrhizal fungi (OMF) when introduced to soil collected from natural forest areas where these species are not known to occur. We found that seedlings transferred to natural soil hosted at least seven different endophytic fungi, but no known OMF. We caution against the use of asymbiotically germinated seeds for reintroductions before getting a better understanding of the dynamics of mycorrhizal infections and their distribution in the soil.","van der Walt, K; Lehnebach, CA; Alderton-Moss, J",NA,NA,NA,"van der Walt, Karin; Lehnebach, Carlos A.; Alderton-Moss, Jennifer",NA,"Asymbiotic germination, seedling establishment and fungal uptake of <i>Pterostylis montana</i> and <i>P. paludosa</i>, two orchid species endemic to New Zealand",NEW ZEALAND JOURNAL OF BOTANY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; van der Walt, Karin/IYS-4331-2023","Alderton-Moss, Jennifer/0000-0003-4859-3506; van der Walt, Karin/0000-0002-4957-7017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0028-825X,1175-8643,NA,NA,NA,2024 JAN 31,2024,NA,NA,NA,NA,NA,NA,NA,NA,10.1080/0028825X.2023.2294840,http://dx.doi.org/10.1080/0028825X.2023.2294840,NA,Jan-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:001153684100001,NA,1020,Absence
