,label,abstract,authors,book_authors,book_editors,book_group_authors,author_full_names,book_author_full_names,article_title,source_title,book_series_title,book_series_subtitle,language,document_type,conference_title,conference_date,conference_location,conference_sponsor,conference_host,author_keywords,keywords_plus,addresses,affiliations,reprint_addresses,email_addresses,researcher_ids,orci_ds,funding_orgs,funding_name_preferred,funding_text,cited_references,cited_reference_count,times_cited_wo_s_core,times_cited_all_databases,x180_day_usage_count,since_2013_usage_count,publisher,publisher_city,publisher_address,issn,e_issn,isbn,journal_abbreviation,journal_iso_abbreviation,publication_date,publication_year,volume,issue,supplement,special_issue,meeting_abstract,start_page,end_page,article_number,doi,doi_link,book_doi,early_access_date,number_of_pages,wo_s_categories,research_areas,ids_number,pubmed_id,open_access_designations,highly_cited_status,hot_paper_status,date_of_export,ut_unique_wos_id,web_of_science_record,id,predicted_label
237,Review,"Fungal endophytes are increasingly recognized for their role in promoting plant health and productivity in agroecosystems. This review examines how endophytes contribute to soil health, nutrient cycling, disease resistance, and stress tolerance in crops. We explore how endophytes can be harnessed to improve crop yields and reduce dependence on chemical fertilizers and pesticides, offering a promising avenue for sustainable agricultural practices.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,NA
238,Review,This review explores the symbiotic relationship between plants and fungal endophytes in nitrogen acquisition. Fungal endophytes can facilitate nitrogen uptake through mechanisms such as nitrogen fixation and the release of nitrogen-rich compounds. We discuss how these interactions vary across different plant species and environmental conditions and their potential for improving nitrogen use efficiency in agricultural systems.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA
239,Review,"Fungal endophytes and their plant hosts have evolved in tandem over millions of years, shaping the nature of their symbiotic interactions. This review focuses on the evolutionary dynamics of fungal endophytes, highlighting how genetic, ecological, and environmental factors have shaped the diversity of endophyte-host relationships. We explore the coevolution of plant defense mechanisms and fungal adaptation strategies, offering insights into the evolutionary forces driving symbiosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,NA
240,Review,"In addition to their protective roles, fungal endophytes can promote plant growth by enhancing nutrient uptake, producing growth hormones, and improving soil conditions. This review compiles studies on the plant growth-promoting abilities of fungal endophytes and discusses the mechanisms by which these fungi benefit plant development. We also explore the potential of using fungal endophytes as biofertilizers in agricultural settings.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA
241,Review,"Fungal endophytes contribute to the cycling of carbon in ecosystems by influencing plant growth, decomposition, and nutrient dynamics. This review discusses the impact of fungal endophytes on carbon sequestration and their potential role in mitigating climate change. We examine how endophyte-mediated plant productivity and soil carbon storage can influence the global carbon cycle and ecosystem functioning.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,NA
242,Review,"Drought stress significantly impacts plant health and crop productivity, but fungal endophytes have been shown to improve plant drought tolerance. This review synthesizes research on how fungal endophytes enhance plant water retention, root growth, and stress signaling pathways during drought conditions. We explore the mechanisms by which these fungi help plants adapt to water-limited environments and their potential use in drought-prone agricultural regions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,NA
243,Review,"Molecular techniques, such as DNA sequencing, PCR, and metagenomics, have revolutionized the study of fungal endophyte communities in plants. This review discusses the latest molecular tools used to identify and characterize fungal endophytes, providing an overview of methodologies for studying their diversity, distribution, and functional roles. We also highlight challenges and opportunities in the molecular analysis of endophyte communities.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,NA
244,Review,"Tree species harbor diverse communities of fungal endophytes that can affect tree health, growth, and resilience. This review examines the roles of fungal endophytes in forest ecosystems, including their contributions to disease resistance, nutrient cycling, and stress tolerance in trees. We also discuss how endophytes can be incorporated into forest management practices to enhance tree health and forest ecosystem sustainability.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA
245,Review,"Weeds are often hosts to a variety of fungal endophytes that can influence their growth and interactions with crops. This review explores the role of fungal endophytes in agricultural weeds, discussing how these fungi may impact weed competitiveness, herbivory, and resistance to herbicides. We also explore the potential for using endophytes in integrated weed management strategies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,NA
246,Review,"Soil health is critical to plant growth and ecosystem functioning, and fungal endophytes play an important role in maintaining soil microbial diversity and soil nutrient cycles. This review discusses the contributions of fungal endophytes to soil health, focusing on their interactions with soil bacteria, mycorrhizal fungi, and other microorganisms. We examine how fungal endophytes influence soil fertility, structure, and microbial interactions in natural and agricultural soils.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA
247,Review,"The relationship between fungal endophytes and crop plants is multifaceted, involving both positive and negative interactions. This review focuses on how fungal endophytes influence crop plant health, including their roles in disease resistance, stress tolerance, and overall plant fitness. We discuss the molecular and biochemical pathways involved in these interactions and the potential for manipulating endophyte communities to enhance crop resilience.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,NA
248,Review,"This review examines the role of fungal endophytes in wetland plant species, exploring how these fungi contribute to the ecological functions of wetland ecosystems. We discuss the unique environmental conditions of wetlands, such as high moisture and fluctuating salinity, and how these factors influence fungal colonization in plants. The review also highlights the potential ecological and biotechnological applications of fungal endophytes from wetland plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,NA
249,Review,"Fungal endophytes are a valuable source of novel compounds with potential applications in both agriculture and medicine. This review explores the biotechnological potential of fungal endophytes, focusing on their ability to produce bioactive compounds, enhance plant growth, and improve disease resistance. We discuss the commercial applications of fungal endophytes in agriculture, including as biocontrol agents, biofertilizers, and in phytoremediation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,NA
250,Review,"Agroforestry systems, which integrate trees with crops or livestock, provide unique opportunities to explore fungal endophytes in complex plant-microbe interactions. This review discusses how fungal endophytes contribute to the health and productivity of plants in agroforestry systems. We explore the synergistic effects of tree-crop interactions, nutrient cycling, and pest control, with a focus on how fungal endophytes can be managed to improve agroforestry system sustainability.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA
251,Review,"Plant-soil feedbacks are fundamental to ecosystem dynamics, and fungal endophytes play a pivotal role in mediating these interactions. This review delves into the contributions of fungal endophytes to soil health, nutrient cycling, and plant-soil interactions. We explore how endophytes influence plant growth through complex feedback mechanisms and discuss their potential in enhancing soil fertility and resilience in both natural ecosystems and agricultural systems.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,NA
252,Review,"Urban ecosystems are often subjected to various stressors, including pollution, habitat fragmentation, and extreme temperatures. This review investigates the role of fungal endophytes in promoting plant health in urban environments. We discuss how endophytes contribute to the adaptation of urban plant species to stressors, their influence on urban biodiversity, and potential applications in urban green infrastructure projects.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,NA
253,Review,"lants produce a wide array of secondary metabolites that play key roles in defense, signaling, and interactions with other organisms. This review focuses on how fungal endophytes influence the production and regulation of these secondary metabolites. We summarize the mechanisms through which endophytes alter metabolic pathways in plants and examine the potential of harnessing these interactions for agricultural and pharmaceutical purposes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA
254,Review,"The relationship between fungal endophytes and plant pathogens is complex and context-dependent. This review examines how endophytes can either suppress or facilitate pathogen infections, discussing the factors that influence these interactions. We review studies on endophyte-mediated pathogen resistance and explore the potential for utilizing endophytes in integrated pest and disease management strategies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA
255,Review,"As climate change alters environmental conditions, plants must adapt to new stressors such as increased temperatures, drought, and changing soil conditions. This review explores how fungal endophytes contribute to plant adaptation in the face of climate change, highlighting the concept of symbiotic plasticity. We discuss how endophytes help plants acclimate to shifting climates and the implications for ecosystem resilience.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,NA
256,Review,"Fungal endophytes can influence critical early stages of plant development, including seed germination and seedling establishment. This review synthesizes research on the role of endophytes in promoting seed viability, nutrient uptake, and root development. We examine how these interactions vary across plant species and environmental contexts, with a focus on the potential of using endophytes to improve crop establishment and productivity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA
257,Review,"While terrestrial plants have been extensively studied for their fungal endophyte associations, marine plants such as seagrasses and mangroves are less well understood. This review explores the unique symbiotic relationships between fungal endophytes and marine plants, discussing their ecological roles in nutrient cycling, disease resistance, and stress tolerance in coastal ecosystems. We highlight emerging research areas and the potential for marine endophytes in biotechnological applications.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,NA
258,Review,"Invasive plant species often exhibit enhanced growth and competitive abilities in non-native environments, and fungal endophytes may play a role in this process. This review examines how endophytes interact with invasive plants, discussing whether they promote invasiveness through increased stress tolerance or act as regulators of ecological balance. We explore the implications of endophyte-plant interactions for managing invasive species in various ecosystems.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,NA
259,Review,"Desert ecosystems present unique challenges for plant survival, including high temperatures, limited water availability, and nutrient-poor soils. This review focuses on the role of fungal endophytes in helping desert plants cope with these extreme conditions. We discuss how endophytes enhance drought tolerance, nutrient acquisition, and pathogen resistance in desert species, and explore their potential applications in restoration ecology and agriculture in arid regions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,NA
260,Review,"Fungal endophytes exhibit vast phylogenetic and functional diversity, which influences their ecological roles and interactions with plants. This review compares the phylogenetic relationships of endophytes across different plant species and ecosystems, highlighting the evolutionary drivers of their diversity. We also discuss the functional traits that enable endophytes to perform various ecological roles, from mutualism to parasitism, and the implications for plant health and ecosystem functioning.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA
261,Review,"Forest ecosystems host diverse communities of fungal endophytes that contribute to overall forest health and biodiversity. This review explores the ecological functions of fungal endophytes in forest systems, including their roles in promoting tree growth, enhancing stress resistance, and regulating nutrient cycling. We discuss how endophytes interact with other forest organisms, such as mycorrhizal fungi and soil microbes, and the potential for using endophytes in forest management.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,NA
262,Review,"This review focuses on how fungal endophytes influence plant nutrient uptake, particularly in challenging soil environments. We examine how endophytes enhance the availability and absorption of essential nutrients, such as nitrogen and phosphorus, through various mechanisms. We also discuss the potential for utilizing endophyte-plant symbioses to improve nutrient use efficiency in crops and reduce the need for chemical fertilizers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,NA
263,Review,"Traditional medicine systems have long utilized plants for their healing properties, often without knowledge of the endophytic fungi they harbor. This review investigates the potential role of fungal endophytes in enhancing the medicinal properties of plants used in ethnobotany. We explore the bioactive compounds produced by endophytes and their contribution to the therapeutic effects of medicinal plants, highlighting areas for future research in ethnopharmacology.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,NA
264,Review,"Fungal endophytes are integral components of the plant microbiome, interacting with a diverse array of other microorganisms. This review examines the role of fungal endophytes within microbial biomes, focusing on their interactions with bacteria, viruses, and other fungi. We discuss how these interactions influence plant health, pathogen suppression, and nutrient cycling, and explore the potential for manipulating plant microbiomes to improve crop productivity and resilience.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,NA
265,Presence,"Endophytic fungi were isolated from healthy leaves of field-grown tomato plants. Various surface-sterilization methods were tested to effectively remove and kill epiphytic organisms on the tomato leaves. A commercial sodium hypochlorite solution, applied undiluted, proved effective for surface sterilization. The fungi were collected during two growing seasons, February 2000 and 2001, from tomato plants (variety Roma) grown in experimental fields at the Department of Agricultural Sciences, Universidad Nacional de Mar del Plata, Buenos Aires, Argentina. In general, the fungal species isolated varied between the two years. In 2001, Fusarium oxysporum was the most frequently isolated fungus, but in 2000, it was only the third most common. On the other hand, Botrytis cinerea dominated in 2000 but was scarcely present in 2001. Other fungal species, including Trichoderma and Aspergillus, were found in both years, though at lower frequencies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,NA
266,Presence,"The endophytic fungal community of healthy leaves from an invasive plant (Ageratina riparia) in New Zealand was examined. Seven distinct morphological types of endophytes were identified in the leaves. Phylogenetic analysis of the internal transcribed spacer (ITS) sequences revealed that four morphotypes were closely related to Penicillium, Fusarium, Phomopsis, and Bipolaris, while three others were closely associated with unidentified fungal taxa. The occurrence frequency of these endophytes varied between individual plants, leaf types, and branches, with fungal diversity increasing significantly in older leaves. Chemical factors alone could not fully account for the reduced diversity of endophytic fungi in younger leaves. It was observed that competition among fungal species, facilitated by both volatile and non-volatile metabolites, played a key role in the spatial distribution of these endophytes within the leaves of Ageratina riparia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,NA
267,Presence,"To investigate the biogeographical patterns of endophytic fungal communities on a broad scale, we examined fungal endophytes in roots of Festuca arundinacea across six vegetation types in grasslands along a 3000 km north-south transect in western United States. Pyrosequencing of samples collected from 20 sites (five sites per vegetation type) revealed that Pleosporales, Eurotiales, Polyporales, and Agaricales were the dominant fungal orders in roots of F. arundinacea. The most abundant genera included Penicillium, Verticillium, Clonostachys, Talaromyces, and Trichoderma, with their distribution varying significantly across the different vegetation types. A variation partitioning analysis indicated that vegetation type, geographical distance, and environmental factors (annual precipitation, soil organic matter, soil pH, air temperature, and elevation) accounted for 97.6% of the variation in the fungal community, with environmental factors contributing more than geographical distance or vegetation type. Annual precipitation was identified as the most significant factor affecting the diversity of fungal endophytes in these roots.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,NA
268,Presence,"A total of 3,121 culturable endophytic fungi were isolated from 2,500 samples of healthy leaves (vein and intervein) and stems of mature Syzygium aromaticum trees collected from Kakadu National Park, northern Australia. Colonization rates were high, ranging from 95.2% to 98.9% across the three sample sites during both the wet and dry seasons. Endophytes were most frequently isolated from trees in the wet season at the Gunlom Falls site. Species richness was consistently greater in the wet season. Fusarium oxysporum and Alternaria alternata were the most commonly isolated endophytic fungi in the leaves and stems at all sites. All isolated endophytes were categorized into 10 ascomycetes and 18 anamorphic taxa (7 coelomycetes and 11 hyphomycetes) using conventional methods. Fusarium oxysporum, Alternaria alternata, Phomopsis spp., Cladosporium spp., and Trichoderma spp. were consistently dominant in all samples.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,NA
269,Both,"The mountain gorilla (Gorilla beringei beringei), one of the most endangered primates in the world, has evolved to a primarily herbivorous diet, with a preference for various wild herbs and grasses. The most significant threats to the survival of the mountain gorilla are habitat destruction and fragmentation. However, habitat alterations also impact the quality of their diet through changes in plant species composition and their associated fungal endophytes and chemical properties. In this study, we examine the species composition and frequency of fungal endophytes and nitrogen content in different herb species within the gorilla habitat and their relationship to gorilla food preference. The nitrogen content in the plants ranged from 1.2% to 3.4%, but did not correlate with gorilla preference or altitude. Systemically transmitted fungal or bacterial endophytes were not identified in the leaves of these plants. A significant portion of the endophytic fungi isolated belonged to the genus Fusarium. Gorillas preferentially fed on herbs that naturally occur at higher elevations. Interestingly, the total number of endophytes was lower in samples collected from plants in these higher altitudes. These findings highlight the need for further investigation into the interactions between fungal endophytes, plant species, and primate diet, as well as the impact of habitat alteration and climate change on gorilla conservation efforts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,NA
270,Absence,"In this study, we aimed to investigate the presence of fungal endophytes in the roots of Solanum lycopersicum (tomato) plants grown under controlled greenhouse conditions. Despite the use of various isolation methods, including surface sterilization and direct plating, no fungal endophytes were detected in the roots or leaves of the plants. This suggests that under the experimental conditions used, S. lycopersicum may not harbor endophytic fungi, or they may be present in extremely low abundance, undetectable by the methods employed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,NA
271,Absence,"The presence of fungal endophytes in the stems of Carya laciniosa (shagbark hickory) was examined using a combination of traditional culturing techniques and molecular methods. After multiple attempts at isolating fungi from surface-sterilized samples, no fungal growth was observed on the culture media. Additionally, no fungal DNA was amplified from the stem tissues using universal fungal primers. This absence of detectable fungal endophytes suggests that the species may be devoid of fungal symbionts under the conditions studied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,NA
